"STATION","NAME","LATITUDE","LONGITUDE","ELEVATION","DATE","AWND","AWND_ATTRIBUTES","PGTM","PGTM_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES","WDF2","WDF2_ATTRIBUTES","WDF5","WDF5_ATTRIBUTES","WSF2","WSF2_ATTRIBUTES","WSF5","WSF5_ATTRIBUTES","WT01","WT01_ATTRIBUTES","WT02","WT02_ATTRIBUTES","WT03","WT03_ATTRIBUTES","WT04","WT04_ATTRIBUTES","WT08","WT08_ATTRIBUTES"
"USW00014762","PITTSBURGH ALLEGHENY CO AIRPORT, PA US","40.35472","-79.92167","380.4","2017-04-07","11.86",",,W"," 1138",",,W","0.10",",,W",,,"39",",,W","32",",,W","  320",",,W","  300",",,W","23.9",",,W","33.1",",,W",,,,,,,,,,
"USW00014762","PITTSBURGH ALLEGHENY CO AIRPORT, PA US","40.35472","-79.92167","380.4","2017-04-08","7.83",",,W"," 1224",",,W","0.00",",,W",,,"58",",,W","31",",,W","  280",",,W","  280",",,W","15.0",",,W","21.0",",,W",,,,,,,,,,
"USW00014762","PITTSBURGH ALLEGHENY CO AIRPORT, PA US","40.35472","-79.92167","380.4","2017-04-09","8.28",",,W"," 1050",",,W","0.00",",,W",,,"72",",,W","34",",,W","  180",",,W","  190",",,W","16.1",",,W","19.9",",,W",,,,,,,,,,
"USW00014762","PITTSBURGH ALLEGHENY CO AIRPORT, PA US","40.35472","-79.92167","380.4","2017-04-10","12.08",",,W"," 1042",",,W","0.00",",,W",,,"79",",,W","57",",,W","  210",",,W","  220",",,W","25.1",",,W","32.0",",,W",,,,,,,,,,
"USW00014762","PITTSBURGH ALLEGHENY CO AIRPORT, PA US","40.35472","-79.92167","380.4","2017-04-11","8.50",",,W"," 1035",",,W","0.16",",,W",,,"71",",,W","56",",,W","  280",",,W","  270",",,W","21.9",",,W","36.9",",,W",,,,,,,,,,
"USW00014762","PITTSBURGH ALLEGHENY CO AIRPORT, PA US","40.35472","-79.92167","380.4","2017-04-12","8.28",",,W"," 1408",",,W","0.00",",,W",,,"66",",,W","48",",,W","  350",",,W","  250",",,W","15.0",",,W","21.9",",,W",,,,,,,,,,
"USW00014762","PITTSBURGH ALLEGHENY CO AIRPORT, PA US","40.35472","-79.92167","380.4","2017-04-13","3.58",",,W"," 1144",",,W","0.00",",,W",,,"62",",,W","42",",,W","  360",",,W","  360",",,W","13.0",",,W","18.1",",,W",,,,,,,,,,
"USW00014762","PITTSBURGH ALLEGHENY CO AIRPORT, PA US","40.35472","-79.92167","380.4","2017-04-14","3.36",",,W"," 1344",",,W","0.00",",,W",,,"74",",,W","48",",,W","  100",",,W","   90",",,W","8.1",",,W","11.0",",,W",,,,,,,,,,
"USW00014762","PITTSBURGH ALLEGHENY CO AIRPORT, PA US","40.35472","-79.92167","380.4","2017-04-15","9.17",",,W"," 1500",",,W","0.00",",,W",,,"81",",,W","51",",,W","  250",",,W","  250",",,W","21.0",",,W","25.9",",,W",,,,,,,,,,
"USW00014762","PITTSBURGH ALLEGHENY CO AIRPORT, PA US","40.35472","-79.92167","380.4","2017-04-16","14.76",",,W"," 0901",",,W","0.57",",,W",,,"75",",,W","62",",,W","  220",",,W","  220",",,W","29.1",",,W","40.0",",,W",,,,,,,,,,
"USW00014762","PITTSBURGH ALLEGHENY CO AIRPORT, PA US","40.35472","-79.92167","380.4","2017-04-17","7.16",",,W"," 1521",",,W","0.17",",,W",,,"69",",,W","53",",,W","  350",",,W","  360",",,W","15.0",",,W","21.9",",,W",,,,,,,,,,
"USW00014762","PITTSBURGH ALLEGHENY CO AIRPORT, PA US","40.35472","-79.92167","380.4","2017-04-18","5.59",",,W"," 1329",",,W","0.00",",,W",,,"71",",,W","46",",,W","   90",",,W","   80",",,W","12.1",",,W","15.0",",,W",,,,,,,,,,
"USW00014762","PITTSBURGH ALLEGHENY CO AIRPORT, PA US","40.35472","-79.92167","380.4","2017-04-19","10.51",",,W"," 1331",",,W","0.35",",,W",,,"73",",,W","56",",,W","  220",",,W","  210",",,W","19.9",",,W","27.1",",,W",,,,,,,,,,
"USW00014762","PITTSBURGH ALLEGHENY CO AIRPORT, PA US","40.35472","-79.92167","380.4","2017-04-20","9.84",",,W"," 1312",",,W","0.82",",,W",,,"78",",,W","58",",,W","  290",",,W","  310",",,W","23.0",",,W","34.0",",,W",,,,,,,,,,
"USW00014762","PITTSBURGH ALLEGHENY CO AIRPORT, PA US","40.35472","-79.92167","380.4","2017-04-21","10.51",",,W"," 1435",",,W","0.10",",,W",,,"70",",,W","50",",,W","  260",",,W","  260",",,W","19.9",",,W","25.1",",,W",,,,,,,,,,
"USW00014762","PITTSBURGH ALLEGHENY CO AIRPORT, PA US","40.35472","-79.92167","380.4","2017-04-22","7.38",",,W"," 1430",",,W","0.05",",,W",,,"54",",,W","42",",,W","  330",",,W","  310",",,W","14.1",",,W","18.1",",,W",,,,,,,,,,
"USW00014762","PITTSBURGH ALLEGHENY CO AIRPORT, PA US","40.35472","-79.92167","380.4","2017-04-23","5.59",",,W"," 0936",",,W","0.00",",,W",,,"67",",,W","38",",,W","   70",",,W","   70",",,W","12.1",",,W","16.1",",,W",,,,,,,,,,
"USW00014762","PITTSBURGH ALLEGHENY CO AIRPORT, PA US","40.35472","-79.92167","380.4","2017-04-24","8.72",",,W"," 2313",",,W","0.06",",,W",,,"60",",,W","47",",,W","  120",",,W","  110",",,W","17.0",",,W","23.0",",,W",,,,,,,,,,
"USW00014762","PITTSBURGH ALLEGHENY CO AIRPORT, PA US","40.35472","-79.92167","380.4","2017-04-25","6.71",",,W"," 0212",",,W","0.13",",,W",,,"64",",,W","49",",,W","  120",",,W","  130",",,W","15.0",",,W","21.0",",,W",,,,,,,,,,
"USW00014762","PITTSBURGH ALLEGHENY CO AIRPORT, PA US","40.35472","-79.92167","380.4","2017-04-26","3.80",",,W"," 1525",",,W","0.00",",,W",,,"77",",,W","52",",,W","  180",",,W","  180",",,W","13.0",",,W","14.1",",,W",,,,,,,,,,
"USW00014762","PITTSBURGH ALLEGHENY CO AIRPORT, PA US","40.35472","-79.92167","380.4","2017-04-27","9.84",",,W"," 1219",",,W","0.06",",,W",,,"81",",,W","58",",,W","  220",",,W","  210",",,W","25.9",",,W","33.1",",,W",,,,,,,,,,
"USW00014762","PITTSBURGH ALLEGHENY CO AIRPORT, PA US","40.35472","-79.92167","380.4","2017-04-28","5.82",",,W"," 2215",",,W","0.09",",,W",,,"72",",,W","51",",,W","  150",",,W","   20",",,W","14.1",",,W","19.9",",,W",,,,,,,,,,
"USW00014762","PITTSBURGH ALLEGHENY CO AIRPORT, PA US","40.35472","-79.92167","380.4","2017-04-29","6.71",",,W"," 0755",",,W","0.26",",,W",,,"75",",,W","53",",,W","  160",",,W","  150",",,W","15.0",",,W","19.0",",,W",,,,,,,,,,
"USW00014762","PITTSBURGH ALLEGHENY CO AIRPORT, PA US","40.35472","-79.92167","380.4","2017-04-30","9.17",",,W"," 1251",",,W","0.00",",,W",,,"86",",,W","59",",,W","  220",",,W","  210",",,W","21.9",",,W","30.0",",,W",,,,,,,,,,
"USW00014762","PITTSBURGH ALLEGHENY CO AIRPORT, PA US","40.35472","-79.92167","380.4","2017-05-01","11.18",",,W"," 1356",",,W","0.37",",,W",,,"81",",,W","56",",,W","  240",",,W","  220",",,W","40.9",",,W","55.9",",,W",,,,,,,,,,
"USW00014762","PITTSBURGH ALLEGHENY CO AIRPORT, PA US","40.35472","-79.92167","380.4","2017-05-02","15.66",",,W"," 1320",",,W","0.12",",,W",,,"63",",,W","48",",,W","  250",",,W","  240",",,W","35.1",",,W","51.0",",,W",,,,,,,,,,
"USW00014762","PITTSBURGH ALLEGHENY CO AIRPORT, PA US","40.35472","-79.92167","380.4","2017-05-03","7.61",",,W"," 0105",",,W","0.01",",,W",,,"59",",,W","43",",,W","  330",",,W","  280",",,W","16.1",",,W","23.0",",,W",,,,,,,,,,
"USW00014762","PITTSBURGH ALLEGHENY CO AIRPORT, PA US","40.35472","-79.92167","380.4","2017-05-04","10.96",",,W"," 1704",",,W","0.03",",,W",,,"66",",,W","48",",,W","  160",",,W","  150",",,W","23.0",",,W","32.0",",,W",,,,,,,,,,
"USW00014762","PITTSBURGH ALLEGHENY CO AIRPORT, PA US","40.35472","-79.92167","380.4","2017-05-05","8.50",",,W"," 2058",",,W","0.21",",,W",,,"75",",,W","47",",,W","  330",",,W","  330",",,W","21.0",",,W","27.1",",,W",,,,,,,,,,
"USW00014762","PITTSBURGH ALLEGHENY CO AIRPORT, PA US","40.35472","-79.92167","380.4","2017-05-06","10.29",",,W"," 1617",",,W","0.46",",,W",,,"47",",,W","41",",,W","  300",",,W","  320",",,W","18.1",",,W","33.1",",,W",,,,,,,,,,
"USW00014762","PITTSBURGH ALLEGHENY CO AIRPORT, PA US","40.35472","-79.92167","380.4","2017-05-07","10.29",",,W"," 1417",",,W","0.01",",,W",,,"57",",,W","41",",,W","  280",",,W","  270",",,W","21.9",",,W","33.1",",,W",,,,,,,,,,
"USW00014762","PITTSBURGH ALLEGHENY CO AIRPORT, PA US","40.35472","-79.92167","380.4","2017-05-08","6.71",",,W"," 1504",",,W","0.00",",,W",,,"57",",,W","39",",,W","  270",",,W","  280",",,W","19.9",",,W","28.0",",,W",,,,,,,,,,
"USW00014762","PITTSBURGH ALLEGHENY CO AIRPORT, PA US","40.35472","-79.92167","380.4","2017-05-09","5.82",",,W"," 1055",",,W","0.00",",,W",,,"64",",,W","37",",,W","  230",",,W","  240",",,W","13.0",",,W","16.1",",,W",,,,,,,,,,
"USW00014762","PITTSBURGH ALLEGHENY CO AIRPORT, PA US","40.35472","-79.92167","380.4","2017-05-10","2.46",",,W"," 1432",",,W","0.00",",,W",,,"72",",,W","47",",,W","  270",",,W","  260",",,W","12.1",",,W","17.0",",,W",,,,,,,,,,
"USW00014762","PITTSBURGH ALLEGHENY CO AIRPORT, PA US","40.35472","-79.92167","380.4","2017-05-11","5.82",",,W"," 1433",",,W","0.72",",,W",,,"58",",,W","50",",,W","   10",",,W","  360",",,W","10.1",",,W","17.0",",,W",,,,,,,,,,
"USW00014762","PITTSBURGH ALLEGHENY CO AIRPORT, PA US","40.35472","-79.92167","380.4","2017-05-12","5.59",",,W"," 1138",",,W","0.00","T,,W",,,"56",",,W","50",",,W","   80",",,W","  100",",,W","12.1",",,W","14.1",",,W",,,,,,,,,,
"USW00014762","PITTSBURGH ALLEGHENY CO AIRPORT, PA US","40.35472","-79.92167","380.4","2017-05-13","3.36",",,W"," 1704",",,W","0.00","T,,W",,,"67",",,W","48",",,W","  320",",,W","  340",",,W","14.1",",,W","19.9",",,W",,,,,,,,,,
"USW00014762","PITTSBURGH ALLEGHENY CO AIRPORT, PA US","40.35472","-79.92167","380.4","2017-05-14","9.84",",,W"," 1752",",,W","0.00",",,W",,,"70",",,W","50",",,W","  320",",,W","  330",",,W","23.0",",,W","36.0",",,W",,,,,,,,,,
"USW00014762","PITTSBURGH ALLEGHENY CO AIRPORT, PA US","40.35472","-79.92167","380.4","2017-05-15","7.16",",,W"," 1524",",,W","0.00",",,W",,,"71",",,W","43",",,W","  330",",,W","  320",",,W","16.1",",,W","25.1",",,W",,,,,,,,,,
"USW00014762","PITTSBURGH ALLEGHENY CO AIRPORT, PA US","40.35472","-79.92167","380.4","2017-05-16","6.49",",,W"," 1437",",,W","0.00",",,W",,,"82",",,W","45",",,W","  190",",,W","  200",",,W","16.1",",,W","21.0",",,W",,,,,,,,,,
"USW00014762","PITTSBURGH ALLEGHENY CO AIRPORT, PA US","40.35472","-79.92167","380.4","2017-05-17","10.51",",,W"," 1331",",,W","0.00",",,W",,,"87",",,W","65",",,W","  210",",,W","  210",",,W","23.0",",,W","30.0",",,W",,,,,,,,,,
"USW00014762","PITTSBURGH ALLEGHENY CO AIRPORT, PA US","40.35472","-79.92167","380.4","2017-05-18","11.18",",,W"," 1028",",,W","0.00",",,W",,,"85",",,W","68",",,W","  220",",,W","  220",",,W","23.9",",,W","31.1",",,W",,,,,,,,,,
"USW00014762","PITTSBURGH ALLEGHENY CO AIRPORT, PA US","40.35472","-79.92167","380.4","2017-05-19","6.26",",,W"," 0149",",,W","0.03",",,W",,,"82",",,W","60",",,W","  210",",,W","  230",",,W","13.0",",,W","19.0",",,W",,,,,,,,,,
"USW00014762","PITTSBURGH ALLEGHENY CO AIRPORT, PA US","40.35472","-79.92167","380.4","2017-05-20","5.14",",,W"," 2033",",,W","0.00",",,W",,,"72",",,W","57",",,W","   90",",,W","  100",",,W","14.1",",,W","17.0",",,W",,,,,,,,,,
"USW00014762","PITTSBURGH ALLEGHENY CO AIRPORT, PA US","40.35472","-79.92167","380.4","2017-05-21","8.28",",,W"," 1339",",,W","1.26",",,W",,,"76",",,W","58",",,W","  200",",,W","  190",",,W","19.9",",,W","30.0",",,W",,,,,,,,,,
"USW00014762","PITTSBURGH ALLEGHENY CO AIRPORT, PA US","40.35472","-79.92167","380.4","2017-05-22","7.83",",,W"," 1004",",,W","0.01",",,W",,,"66",",,W","54",",,W","  230",",,W","  260",",,W","18.1",",,W","25.1",",,W",,,,,,,,,,
"USW00014762","PITTSBURGH ALLEGHENY CO AIRPORT, PA US","40.35472","-79.92167","380.4","2017-05-23","6.93",",,W"," 1014",",,W","0.00",",,W",,,"71",",,W","49",",,W","  100",",,W","  100",",,W","17.0",",,W","23.0",",,W",,,,,,,,,,
"USW00014762","PITTSBURGH ALLEGHENY CO AIRPORT, PA US","40.35472","-79.92167","380.4","2017-05-24","10.07",",,W"," 1637",",,W","0.08",",,W",,,"68",",,W","57",",,W","  130",",,W","  130",",,W","18.1",",,W","25.9",",,W",,,,,,,,,,
"USW00014762","PITTSBURGH ALLEGHENY CO AIRPORT, PA US","40.35472","-79.92167","380.4","2017-05-25","8.50",",,W"," 1502",",,W","0.58",",,W",,,"68",",,W","55",",,W","  250",",,W","  240",",,W","18.1",",,W","23.0",",,W",,,,,,,,,,
"USW00014762","PITTSBURGH ALLEGHENY CO AIRPORT, PA US","40.35472","-79.92167","380.4","2017-05-26","8.50",",,W"," 1559",",,W","0.14",",,W",,,"69",",,W","56",",,W","  270",",,W","  270",",,W","18.1",",,W","25.1",",,W",,,,,,,,,,
"USW00014762","PITTSBURGH ALLEGHENY CO AIRPORT, PA US","40.35472","-79.92167","380.4","2017-05-27","2.24",",,W"," 0528",",,W","0.20",",,W",,,"72",",,W","56",",,W","  110",",,W","  110",",,W","6.9",",,W","8.9",",,W",,,,,,,,,,
"USW00014762","PITTSBURGH ALLEGHENY CO AIRPORT, PA US","40.35472","-79.92167","380.4","2017-05-28","6.93",",,W"," 1624",",,W","0.06",",,W",,,"78",",,W","57",",,W","  190",",,W","  200",",,W","19.9",",,W","25.9",",,W",,,,,,,,,,
"USW00014762","PITTSBURGH ALLEGHENY CO AIRPORT, PA US","40.35472","-79.92167","380.4","2017-05-29","7.61",",,W"," 1416",",,W","0.54",",,W",,,"78",",,W","60",",,W","  240",",,W","  260",",,W","17.0",",,W","23.9",",,W",,,,,,,,,,
"USW00014762","PITTSBURGH ALLEGHENY CO AIRPORT, PA US","40.35472","-79.92167","380.4","2017-05-30","9.40",",,W"," 1313",",,W","0.10",",,W",,,"78",",,W","61",",,W","  250",",,W","  240",",,W","23.0",",,W","29.1",",,W",,,,,,,,,,
"USW00014762","PITTSBURGH ALLEGHENY CO AIRPORT, PA US","40.35472","-79.92167","380.4","2017-05-31","9.40",",,W"," 1525",",,W","0.21",",,W",,,"77",",,W","56",",,W","  330",",,W","  330",",,W","29.1",",,W","40.0",",,W",,,,,,,,,,
"USW00014762","PITTSBURGH ALLEGHENY CO AIRPORT, PA US","40.35472","-79.92167","380.4","2017-06-01","7.38",",,W"," 1409",",,W","0.00",",,W",,,"74",",,W","54",",,W","  250",",,W","  260",",,W","16.1",",,W","23.0",",,W",,,,,,,,,,
"USW00014762","PITTSBURGH ALLEGHENY CO AIRPORT, PA US","40.35472","-79.92167","380.4","2017-06-02","6.93",",,W"," 1458",",,W","0.00",",,W",,,"76",",,W","55",",,W","  320",",,W","  320",",,W","17.0",",,W","27.1",",,W",,,,,,,,,,
"USW00014762","PITTSBURGH ALLEGHENY CO AIRPORT, PA US","40.35472","-79.92167","380.4","2017-06-03","7.38",",,W"," 1347",",,W","0.00",",,W",,,"79",",,W","60",",,W","  330",",,W","  300",",,W","16.1",",,W","25.9",",,W",,,,,,,,,,
"USW00014762","PITTSBURGH ALLEGHENY CO AIRPORT, PA US","40.35472","-79.92167","380.4","2017-06-04","9.62",",,W"," 1140",",,W","0.13",",,W",,,"83",",,W","58",",,W","  250",",,W","  260",",,W","21.9",",,W","30.0",",,W",,,,,,,,,,
"USW00014762","PITTSBURGH ALLEGHENY CO AIRPORT, PA US","40.35472","-79.92167","380.4","2017-06-05","8.50",",,W"," 0653",",,W","0.79",",,W",,,"75",",,W","57",",,W","  210",",,W","  210",",,W","19.9",",,W","25.9",",,W",,,,,,,,,,
"USW00014762","PITTSBURGH ALLEGHENY CO AIRPORT, PA US","40.35472","-79.92167","380.4","2017-06-06","6.93",",,W"," 1246",",,W","0.00",",,W",,,"65",",,W","54",",,W","  330",",,W","  320",",,W","14.1",",,W","21.0",",,W",,,,,,,,,,
"USW00014762","PITTSBURGH ALLEGHENY CO AIRPORT, PA US","40.35472","-79.92167","380.4","2017-06-07","5.59",",,W"," 0643",",,W","0.06",",,W",,,"65",",,W","51",",,W","   90",",,W","   10",",,W","13.0",",,W","19.0",",,W",,,,,,,,,,
"USW00014762","PITTSBURGH ALLEGHENY CO AIRPORT, PA US","40.35472","-79.92167","380.4","2017-06-08","4.25",",,W"," 1656",",,W","0.00",",,W",,,"70",",,W","51",",,W","  340",",,W","  340",",,W","10.1",",,W","14.1",",,W",,,,,,,,,,
"USW00014762","PITTSBURGH ALLEGHENY CO AIRPORT, PA US","40.35472","-79.92167","380.4","2017-06-09","6.71",",,W"," 1625",",,W","0.00",",,W",,,"77",",,W","53",",,W","  260",",,W","  260",",,W","16.1",",,W","21.9",",,W",,,,,,,,,,
"USW00014762","PITTSBURGH ALLEGHENY CO AIRPORT, PA US","40.35472","-79.92167","380.4","2017-06-10","10.51",",,W"," 1628",",,W","0.03",",,W",,,"83",",,W","62",",,W","  220",",,W","  210",",,W","19.9",",,W","23.9",",,W",,,,,,,,,,
"USW00014762","PITTSBURGH ALLEGHENY CO AIRPORT, PA US","40.35472","-79.92167","380.4","2017-06-11","9.40",",,W"," 1509",",,W","0.00",",,W",,,"85",",,W","64",",,W","  250",",,W","  210",",,W","19.9",",,W","25.9",",,W",,,,,,,,,,
"USW00014762","PITTSBURGH ALLEGHENY CO AIRPORT, PA US","40.35472","-79.92167","380.4","2017-06-12","8.72",",,W"," 1229",",,W","0.00",",,W",,,"87",",,W","66",",,W","  230",",,W","  280",",,W","17.0",",,W","23.0",",,W",,,,,,,,,,
"USW00014762","PITTSBURGH ALLEGHENY CO AIRPORT, PA US","40.35472","-79.92167","380.4","2017-06-13","7.38",",,W"," 1559",",,W","1.70",",,W",,,"90",",,W","65",",,W","   10",",,W","  360",",,W","25.1",",,W","40.0",",,W",,,,,,,,,,
"USW00014762","PITTSBURGH ALLEGHENY CO AIRPORT, PA US","40.35472","-79.92167","380.4","2017-06-14","5.59",",,W"," 1630",",,W","1.59",",,W",,,"84",",,W","67",",,W","  230",",,W","  240",",,W","31.1",",,W","36.9",",,W",,,,,,,,,,
"USW00014762","PITTSBURGH ALLEGHENY CO AIRPORT, PA US","40.35472","-79.92167","380.4","2017-06-15","7.38",",,W"," 1519",",,W","2.04",",,W",,,"86",",,W","68",",,W","  270",",,W","  260",",,W","25.1",",,W","35.1",",,W",,,,,,,,,,
"USW00014762","PITTSBURGH ALLEGHENY CO AIRPORT, PA US","40.35472","-79.92167","380.4","2017-06-16","4.25",",,W"," 1322",",,W","1.23",",,W",,,"82",",,W","65",",,W","  320",",,W","  320",",,W","29.1",",,W","42.1",",,W",,,,,,,,,,
"USW00014762","PITTSBURGH ALLEGHENY CO AIRPORT, PA US","40.35472","-79.92167","380.4","2017-06-17","5.59",",,W"," 1603",",,W","0.00",",,W",,,"86",",,W","63",",,W","  220",",,W","  220",",,W","13.0",",,W","16.1",",,W",,,,,,,,,,
"USW00014762","PITTSBURGH ALLEGHENY CO AIRPORT, PA US","40.35472","-79.92167","380.4","2017-06-18","12.53",",,W"," 1616",",,W","0.55",",,W",,,"88",",,W","68",",,W","  240",",,W","  280",",,W","23.9",",,W","31.1",",,W",,,,,,,,,,
"USW00014762","PITTSBURGH ALLEGHENY CO AIRPORT, PA US","40.35472","-79.92167","380.4","2017-06-19","8.50",",,W"," 1831",",,W","0.75",",,W",,,"79",",,W","62",",,W","  280",",,W","  270",",,W","21.9",",,W","31.1",",,W",,,,,,,,,,
"USW00014762","PITTSBURGH ALLEGHENY CO AIRPORT, PA US","40.35472","-79.92167","380.4","2017-06-20","10.07",",,W"," 1202",",,W","0.00",",,W",,,"77",",,W","59",",,W","  240",",,W","  260",",,W","19.9",",,W","25.9",",,W",,,,,,,,,,
"USW00014762","PITTSBURGH ALLEGHENY CO AIRPORT, PA US","40.35472","-79.92167","380.4","2017-06-21","5.82",",,W"," 1253",",,W","0.14",",,W",,,"79",",,W","61",",,W","  250",",,W","  250",",,W","16.1",",,W","23.0",",,W",,,,,,,,,,
"USW00014762","PITTSBURGH ALLEGHENY CO AIRPORT, PA US","40.35472","-79.92167","380.4","2017-06-22","8.50",",,W"," 1612",",,W","0.00",",,W",,,"84",",,W","65",",,W","  210",",,W","  210",",,W","21.9",",,W","25.9",",,W",,,,,,,,,,
"USW00014762","PITTSBURGH ALLEGHENY CO AIRPORT, PA US","40.35472","-79.92167","380.4","2017-06-23","9.17",",,W"," 1323",",,W","1.52",",,W",,,"77",",,W","68",",,W","  260",",,W","  270",",,W","23.9",",,W","32.0",",,W",,,,,,,,,,
"USW00014762","PITTSBURGH ALLEGHENY CO AIRPORT, PA US","40.35472","-79.92167","380.4","2017-06-24","10.51",",,W"," 1419",",,W","0.11",",,W",,,"80",",,W","66",",,W","  250",",,W","  240",",,W","21.9",",,W","30.0",",,W",,,,,,,,,,
"USW00014762","PITTSBURGH ALLEGHENY CO AIRPORT, PA US","40.35472","-79.92167","380.4","2017-06-25","8.95",",,W"," 1718",",,W","0.00",",,W",,,"75",",,W","61",",,W","  240",",,W","  260",",,W","23.9",",,W","32.0",",,W",,,,,,,,,,
"USW00014762","PITTSBURGH ALLEGHENY CO AIRPORT, PA US","40.35472","-79.92167","380.4","2017-06-26","10.51",",,W"," 1115",",,W","0.00",",,W",,,"74",",,W","56",",,W","  260",",,W","  240",",,W","21.9",",,W","28.0",",,W",,,,,,,,,,
"USW00014762","PITTSBURGH ALLEGHENY CO AIRPORT, PA US","40.35472","-79.92167","380.4","2017-06-27","8.05",",,W"," 1051",",,W","0.00","T,,W",,,"69",",,W","55",",,W","  250",",,W","  260",",,W","19.9",",,W","25.9",",,W",,,,,,,,,,
"USW00014762","PITTSBURGH ALLEGHENY CO AIRPORT, PA US","40.35472","-79.92167","380.4","2017-06-28","6.04",",,W"," 1228",",,W","0.00",",,W",,,"74",",,W","50",",,W","  190",",,W","  220",",,W","14.1",",,W","19.0",",,W",,,,,,,,,,
"USW00014762","PITTSBURGH ALLEGHENY CO AIRPORT, PA US","40.35472","-79.92167","380.4","2017-06-29","10.74",",,W"," 2344",",,W","0.18",",,W",,,"84",",,W","58",",,W","  200",",,W","  300",",,W","21.9",",,W","28.0",",,W",,,,,,,,,,
"USW00014762","PITTSBURGH ALLEGHENY CO AIRPORT, PA US","40.35472","-79.92167","380.4","2017-06-30","9.40",",,W"," 0853",",,W","0.15",",,W",,,"84",",,W","66",",,W","  210",",,W","  210",",,W","19.9",",,W","25.9",",,W",,,,,,,,,,
"USW00014762","PITTSBURGH ALLEGHENY CO AIRPORT, PA US","40.35472","-79.92167","380.4","2017-07-01","11.41",",,W"," 0852",",,W","0.39",",,W",,,"82",",,W","70",",,W","  220",",,W","  240",",,W","21.0",",,W","25.9",",,W",,,,,,,,,,
"USW00014762","PITTSBURGH ALLEGHENY CO AIRPORT, PA US","40.35472","-79.92167","380.4","2017-07-02","8.28",",,W"," 1408",",,W","0.00",",,W",,,"83",",,W","67",",,W","  250",",,W","  260",",,W","16.1",",,W","23.9",",,W",,,,,,,,,,
"USW00014762","PITTSBURGH ALLEGHENY CO AIRPORT, PA US","40.35472","-79.92167","380.4","2017-07-03","4.03",",,W"," 1646",",,W","0.16",",,W",,,"84",",,W","64",",,W","  350",",,W","  340",",,W","19.9",",,W","34.0",",,W",,,,,,,,,,
"USW00014762","PITTSBURGH ALLEGHENY CO AIRPORT, PA US","40.35472","-79.92167","380.4","2017-07-04","3.80",",,W"," 1717",",,W","0.00",",,W",,,"84",",,W","67",",,W","  330",",,W","  310",",,W","8.9",",,W","13.0",",,W",,,,,,,,,,
"USW00014762","PITTSBURGH ALLEGHENY CO AIRPORT, PA US","40.35472","-79.92167","380.4","2017-07-05","4.25",",,W"," 2052",",,W","0.00",",,W",,,"87",",,W","65",",,W","  190",",,W","  160",",,W","12.1",",,W","16.1",",,W",,,,,,,,,,
"USW00014762","PITTSBURGH ALLEGHENY CO AIRPORT, PA US","40.35472","-79.92167","380.4","2017-07-06","4.03",",,W"," 1452",",,W","1.09",",,W",,,"81",",,W","68",",,W","  350",",,W","  340",",,W","16.1",",,W","25.1",",,W",,,,,,,,,,
"USW00014762","PITTSBURGH ALLEGHENY CO AIRPORT, PA US","40.35472","-79.92167","380.4","2017-07-07","8.05",",,W"," 1406",",,W","0.13",",,W",,,"82",",,W","65",",,W","  240",",,W","  260",",,W","21.0",",,W","25.9",",,W",,,,,,,,,,
"USW00014762","PITTSBURGH ALLEGHENY CO AIRPORT, PA US","40.35472","-79.92167","380.4","2017-07-08","7.61",",,W"," 1323",",,W","0.32",",,W",,,"77",",,W","63",",,W","  230",",,W","  330",",,W","17.0",",,W","28.0",",,W",,,,,,,,,,
"USW00014762","PITTSBURGH ALLEGHENY CO AIRPORT, PA US","40.35472","-79.92167","380.4","2017-07-09","5.14",",,W"," 1606",",,W","0.00",",,W",,,"78",",,W","56",",,W","  240",",,W","  250",",,W","13.0",",,W","18.1",",,W",,,,,,,,,,
"USW00014762","PITTSBURGH ALLEGHENY CO AIRPORT, PA US","40.35472","-79.92167","380.4","2017-07-10","7.61",",,W"," 1502",",,W","0.35",",,W",,,"80",",,W","60",",,W","  200",",,W","  190",",,W","23.0",",,W","30.0",",,W",,,,,,,,,,
"USW00014762","PITTSBURGH ALLEGHENY CO AIRPORT, PA US","40.35472","-79.92167","380.4","2017-07-11","8.72",",,W"," 1632",",,W","0.34",",,W",,,"83",",,W","65",",,W","  250",",,W","  250",",,W","32.0",",,W","42.9",",,W",,,,,,,,,,
"USW00014762","PITTSBURGH ALLEGHENY CO AIRPORT, PA US","40.35472","-79.92167","380.4","2017-07-12","8.95",",,W"," 1316",",,W","0.03",",,W",,,"87",",,W","68",",,W","  230",",,W","  220",",,W","19.9",",,W","25.1",",,W",,,,,,,,,,
"USW00014762","PITTSBURGH ALLEGHENY CO AIRPORT, PA US","40.35472","-79.92167","380.4","2017-07-13","9.17",",,W"," 1340",",,W","0.44",",,W",,,"77",",,W","71",",,W","  250",",,W","  260",",,W","21.9",",,W","31.1",",,W",,,,,,,,,,
"USW00014762","PITTSBURGH ALLEGHENY CO AIRPORT, PA US","40.35472","-79.92167","380.4","2017-07-14","7.16",",,W"," 1427",",,W","0.06",",,W",,,"83",",,W","71",",,W","  270",",,W","  250",",,W","13.0",",,W","19.0",",,W",,,,,,,,,,
